url,publisher,repo,slug,name,description,category,tags,install_count,github_stars,install_command,date_added,security_audited,external_links
https://skills.sh/jimliu/baoyu-skills/release-skills,jimliu,baoyu-skills,release-skills,"release-skills","Discover and install skills for AI agents.",Mobile,"release, skills",,,"$ npx skills add https://github.com/jimliu/baoyu-skills --skill release-skills",,true,"https://vercel.com, https://github.com/jimliu/baoyu-skills"
https://skills.sh/jimliu/baoyu-skills/baoyu-format-markdown,jimliu,baoyu-skills,baoyu-format-markdown,"baoyu-format-markdown","Discover and install skills for AI agents.",Mobile,"baoyu, format, markdown",,,"$ npx skills add https://github.com/jimliu/baoyu-skills --skill baoyu-format-markdown",,true,"https://vercel.com, https://github.com/jimliu/baoyu-skills"
https://skills.sh/firebase/agent-skills/developing-genkit-go,firebase,agent-skills,developing-genkit-go,"developing-genkit-go","Discover and install skills for AI agents.",Database/Backend,"developing, genkit, go",,,"$ npx skills add https://github.com/firebase/agent-skills --skill developing-genkit-go",,true,"https://vercel.com, https://github.com/firebase/agent-skills/blob/HEAD/skills/developing-genkit-go/references/getting-started.md, https://github.com/firebase/agent-skills/blob/HEAD/skills/developing-genkit-go/references/generation.md, https://github.com/firebase/agent-skills/blob/HEAD/skills/developing-genkit-go/references/prompts.md, https://github.com/firebase/agent-skills/blob/HEAD/skills/developing-genkit-go/references/tools.md"
https://skills.sh/github/awesome-copilot/excalidraw-diagram-generator,github,awesome-copilot,excalidraw-diagram-generator,"excalidraw-diagram-generator","Discover and install skills for AI agents.",Cloud/Azure,"excalidraw, diagram, generator",,,"$ npx skills add https://github.com/github/awesome-copilot --skill excalidraw-diagram-generator",,true,"https://vercel.com, https://excalidraw.com, https://libraries.excalidraw.com/, https://libraries.excalidraw.com/, https://github.com/github/awesome-copilot"
https://skills.sh/firebase/agent-skills/firestore-security-rules-auditor,firebase,agent-skills,firestore-security-rules-auditor,"firestore-security-rules-auditor","Discover and install skills for AI agents.",Database/Backend,"firestore, security, rules, auditor",,,"$ npx skills add https://github.com/firebase/agent-skills --skill firestore-security-rules-auditor",,true,"https://vercel.com, https://github.com/firebase/agent-skills/blob/HEAD/skills/firebase-security-rules-auditor/mailto:admin@example.com, https://github.com/firebase/agent-skills"
https://skills.sh/wshobson/agents/fastapi-templates,wshobson,agents,fastapi-templates,"fastapi-templates","Discover and install skills for AI agents.",Database/Backend,"fastapi, templates",,,"$ npx skills add https://github.com/wshobson/agents --skill fastapi-templates",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/op7418/humanizer-zh/humanizer-zh,op7418,humanizer-zh,humanizer-zh,"humanizer-zh","Discover and install skills for AI agents.",Frontend/Design,"humanizer, zh",,,"$ npx skills add https://github.com/op7418/humanizer-zh --skill humanizer-zh",,true,"https://vercel.com, https://en.wikipedia.org/wiki/Wikipedia:Signs_of_AI_writing, https://github.com/op7418/humanizer-zh"
https://skills.sh/wshobson/agents/postgresql-table-design,wshobson,agents,postgresql-table-design,"postgresql-table-design","Discover and install skills for AI agents.",Database/Backend,"postgresql, table, design",,,"$ npx skills add https://github.com/wshobson/agents --skill postgresql-table-design",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/expo/skills/use-dom,expo,skills,use-dom,"use-dom","Discover and install skills for AI agents.",Mobile,"use, dom",,,"$ npx skills add https://github.com/expo/skills --skill use-dom",,true,"https://vercel.com, https://github.com/expo/skills"
https://skills.sh/github/awesome-copilot/refactor,github,awesome-copilot,refactor,"refactor","Discover and install skills for AI agents.",Frontend/Design,"refactor",,,"$ npx skills add https://github.com/github/awesome-copilot --skill refactor",,true,"https://vercel.com, https://github.com/github/awesome-copilot"
https://skills.sh/wshobson/agents/nextjs-app-router-patterns,wshobson,agents,nextjs-app-router-patterns,"nextjs-app-router-patterns","Discover and install skills for AI agents.",Frontend/Design,"nextjs, app, router, patterns",,,"$ npx skills add https://github.com/wshobson/agents --skill nextjs-app-router-patterns",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/mattpocock/skills/write-a-prd,mattpocock,skills,write-a-prd,"write-a-prd","Discover and install skills for AI agents.",Frontend/Design,"write, a, prd",,,"$ npx skills add https://github.com/mattpocock/skills --skill write-a-prd",,true,"https://vercel.com, https://github.com/mattpocock/skills"
https://skills.sh/googleworkspace/cli/gws-tasks,googleworkspace,cli,gws-tasks,"gws-tasks","Discover and install skills for AI agents.",Frontend/Design,"gws, tasks",,,"$ npx skills add https://github.com/googleworkspace/cli --skill gws-tasks",,true,"https://vercel.com, https://github.com/googleworkspace/cli"
https://skills.sh/kepano/obsidian-skills/defuddle,kepano,obsidian-skills,defuddle,"defuddle","Discover and install skills for AI agents.",Frontend/Design,"defuddle",,,"$ npx skills add https://github.com/kepano/obsidian-skills --skill defuddle",,true,"https://vercel.com, https://github.com/kepano/obsidian-skills"
https://skills.sh/vercel-labs/agent-browser/slack,vercel-labs,agent-browser,slack,"slack","Discover and install skills for AI agents.",Frontend/Design,"slack",,,"$ npx skills add https://github.com/vercel-labs/agent-browser --skill slack",,true,"https://vercel.com, https://slack.com/help, https://app.slack.com, https://github.com/vercel-labs/agent-browser"
https://skills.sh/supercent-io/skills-template/security-best-practices,supercent-io,skills-template,security-best-practices,"security-best-practices","Discover and install skills for AI agents.",Database/Backend,"security, best, practices",,,"$ npx skills add https://github.com/supercent-io/skills-template --skill security-best-practices",,true,"https://vercel.com, https://owasp.org/www-project-top-ten/, https://helmetjs.github.io/, https://github.com/shieldfy/API-Security-Checklist, https://github.com/supercent-io/skills-template/blob/HEAD/.agent-skills/security-best-practices/../authentication-setup/SKILL.md"
https://skills.sh/supercent-io/skills-template/data-analysis,supercent-io,skills-template,data-analysis,"data-analysis","Discover and install skills for AI agents.",Database/Backend,"data, analysis",,,"$ npx skills add https://github.com/supercent-io/skills-template --skill data-analysis",,true,"https://vercel.com, https://pandas.pydata.org/docs/, https://matplotlib.org/stable/gallery/, https://seaborn.pydata.org/tutorial.html, https://github.com/supercent-io/skills-template"
https://skills.sh/googleworkspace/cli/gws-gmail-watch,googleworkspace,cli,gws-gmail-watch,"gws-gmail-watch","Discover and install skills for AI agents.",Frontend/Design,"gws, gmail, watch",,,"$ npx skills add https://github.com/googleworkspace/cli --skill gws-gmail-watch",,true,"https://vercel.com, https://github.com/googleworkspace/cli/blob/HEAD/skills/gws-gmail-watch/../gws-shared/SKILL.md, https://github.com/googleworkspace/cli/blob/HEAD/skills/gws-gmail-watch/../gws-gmail/SKILL.md, https://github.com/googleworkspace/cli"
https://skills.sh/intellectronica/agent-skills/notion-api,intellectronica,agent-skills,notion-api,"notion-api","Discover and install skills for AI agents.",Database/Backend,"notion, api",,,"$ npx skills add https://github.com/intellectronica/agent-skills --skill notion-api",,true,"https://vercel.com, https://github.com/intellectronica/agent-skills"
https://skills.sh/kadajett/agent-nestjs-skills/nestjs-best-practices,kadajett,agent-nestjs-skills,nestjs-best-practices,"nestjs-best-practices","Discover and install skills for AI agents.",Cloud/Azure,"nestjs, best, practices",,,"$ npx skills add https://github.com/kadajett/agent-nestjs-skills --skill nestjs-best-practices",,true,"https://vercel.com, https://github.com/kadajett/agent-nestjs-skills"
https://skills.sh/halthelobster/proactive-agent/proactive-agent,halthelobster,proactive-agent,proactive-agent,"proactive-agent","Discover and install skills for AI agents.",Frontend/Design,"proactive, agent",,,"$ npx skills add https://github.com/halthelobster/proactive-agent --skill proactive-agent",,true,"https://vercel.com, https://x.com/halthelobster, https://github.com/halthelobster/proactive-agent"
https://skills.sh/wshobson/agents/code-review-excellence,wshobson,agents,code-review-excellence,"code-review-excellence","Discover and install skills for AI agents.",Mobile,"code, review, excellence",,,"$ npx skills add https://github.com/wshobson/agents --skill code-review-excellence",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/wshobson/agents/e2e-testing-patterns,wshobson,agents,e2e-testing-patterns,"e2e-testing-patterns","Discover and install skills for AI agents.",Frontend/Design,"e2e, testing, patterns",,,"$ npx skills add https://github.com/wshobson/agents --skill e2e-testing-patterns",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/googleworkspace/cli/gws-meet,googleworkspace,cli,gws-meet,"gws-meet","Discover and install skills for AI agents.",Frontend/Design,"gws, meet",,,"$ npx skills add https://github.com/googleworkspace/cli --skill gws-meet",,true,"https://vercel.com, https://developers.google.com/workspace/meet/api/guides/meeting-spaces#end-active-conference, https://developers.google.com/workspace/meet/api/guides/meeting-spaces#get-meeting-space, https://developers.google.com/workspace/meet/api/guides/meeting-spaces#update-meeting-space, https://github.com/googleworkspace/cli"
https://skills.sh/tavily-ai/skills/tavily-search,tavily-ai,skills,tavily-search,"tavily-search","Discover and install skills for AI agents.",Frontend/Design,"tavily, search",,,"$ npx skills add https://github.com/tavily-ai/skills --skill tavily-search",,true,"https://vercel.com, https://github.com/tavily-ai/skills/blob/HEAD/skills/tavily-search/../tavily-cli/SKILL.md, https://github.com/tavily-ai/skills/blob/HEAD/skills/tavily-search/../tavily-cli/SKILL.md, https://github.com/tavily-ai/skills/blob/HEAD/skills/tavily-search/../tavily-extract/SKILL.md, https://github.com/tavily-ai/skills/blob/HEAD/skills/tavily-search/../tavily-research/SKILL.md"
https://skills.sh/wshobson/agents/architecture-patterns,wshobson,agents,architecture-patterns,"architecture-patterns","Discover and install skills for AI agents.",Database/Backend,"architecture, patterns",,,"$ npx skills add https://github.com/wshobson/agents --skill architecture-patterns",,true,"https://vercel.com, https://github.com/wshobson/agents/blob/HEAD/plugins/backend-development/skills/architecture-patterns/references/advanced-patterns.md, https://github.com/wshobson/agents"
https://skills.sh/antfu/skills/nuxt,antfu,skills,nuxt,"nuxt","Discover and install skills for AI agents.",Frontend/Design,"nuxt",,,"$ npx skills add https://github.com/antfu/skills --skill nuxt",,true,"https://vercel.com, https://github.com/antfu/skills/blob/HEAD/skills/nuxt/references/core-directory-structure.md, https://github.com/antfu/skills/blob/HEAD/skills/nuxt/references/core-config.md, https://github.com/antfu/skills/blob/HEAD/skills/nuxt/references/core-cli.md, https://github.com/antfu/skills/blob/HEAD/skills/nuxt/references/core-routing.md"
https://skills.sh/antfu/skills/vueuse-functions,antfu,skills,vueuse-functions,"vueuse-functions","Discover and install skills for AI agents.",Database/Backend,"vueuse, functions",,,"$ npx skills add https://github.com/antfu/skills --skill vueuse-functions",,true,"https://vercel.com, https://vueuse.org/, https://github.com/antfu/skills/blob/HEAD/skills/vueuse-functions/references/createGlobalState.md, https://github.com/antfu/skills/blob/HEAD/skills/vueuse-functions/references/createInjectionState.md, https://github.com/antfu/skills/blob/HEAD/skills/vueuse-functions/references/createSharedComposable.md"
https://skills.sh/sickn33/antigravity-awesome-skills/docker-expert,sickn33,antigravity-awesome-skills,docker-expert,"docker-expert","Discover and install skills for AI agents.",Cloud/Azure,"docker, expert",,3,"$ npx skills add https://github.com/sickn33/antigravity-awesome-skills --skill docker-expert",,true,"https://vercel.com, https://github.com/sickn33/antigravity-awesome-skills"
https://skills.sh/madteacher/mad-agents-skills/flutter-animations,madteacher,mad-agents-skills,flutter-animations,"flutter-animations","Discover and install skills for AI agents.",Mobile,"flutter, animations",,,"$ npx skills add https://github.com/madteacher/mad-agents-skills --skill flutter-animations",,true,"https://vercel.com, https://github.com/madteacher/mad-agents-skills"
https://skills.sh/googleworkspace/cli/gws-forms,googleworkspace,cli,gws-forms,"gws-forms","Discover and install skills for AI agents.",Frontend/Design,"gws, forms",,,"$ npx skills add https://github.com/googleworkspace/cli --skill gws-forms",,true,"https://vercel.com, https://github.com/googleworkspace/cli"
https://skills.sh/wshobson/agents/mobile-ios-design,wshobson,agents,mobile-ios-design,"mobile-ios-design","Discover and install skills for AI agents.",Mobile,"mobile, ios, design",,,"$ npx skills add https://github.com/wshobson/agents --skill mobile-ios-design",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/ibelick/ui-skills/fixing-motion-performance,ibelick,ui-skills,fixing-motion-performance,"fixing-motion-performance","Discover and install skills for AI agents.",Frontend/Design,"fixing, motion, performance",,,"$ npx skills add https://github.com/ibelick/ui-skills --skill fixing-motion-performance",,true,"https://vercel.com, https://github.com/ibelick/ui-skills"
https://skills.sh/mastra-ai/skills/mastra,mastra-ai,skills,mastra,"mastra","Discover and install skills for AI agents.",Frontend/Design,"mastra",,,"$ npx skills add https://github.com/mastra-ai/skills --skill mastra",,true,"https://vercel.com, https://github.com/mastra-ai/skills/blob/HEAD/skills/mastra/references/create-mastra.md, https://github.com/mastra-ai/skills/blob/HEAD/skills/mastra/references/embedded-docs.md, https://github.com/mastra-ai/skills/blob/HEAD/skills/mastra/references/remote-docs.md, https://github.com/mastra-ai/skills/blob/HEAD/skills/mastra/references/common-errors.md"
https://skills.sh/github/awesome-copilot/java-springboot,github,awesome-copilot,java-springboot,"java-springboot","Discover and install skills for AI agents.",Frontend/Design,"java, springboot",,,"$ npx skills add https://github.com/github/awesome-copilot --skill java-springboot",,true,"https://vercel.com, https://github.com/github/awesome-copilot"
https://skills.sh/hyf0/vue-skills/vue-debug-guides,hyf0,vue-skills,vue-debug-guides,"vue-debug-guides","Discover and install skills for AI agents.",Mobile,"vue, debug, guides",,,"$ npx skills add https://github.com/hyf0/vue-skills --skill vue-debug-guides",,true,"https://vercel.com, https://github.com/hyf0/vue-skills/blob/HEAD/skills/vue-debug-guides/reference/reactivity-debugging-hooks.md, https://github.com/hyf0/vue-skills/blob/HEAD/skills/vue-debug-guides/reference/ref-value-access.md, https://github.com/hyf0/vue-skills/blob/HEAD/skills/vue-debug-guides/reference/reactive-destructuring.md, https://github.com/hyf0/vue-skills/blob/HEAD/skills/vue-debug-guides/reference/refs-in-collections-need-value.md"
